5.069778426691643247e+00,4.636583857576821011e+00
5.204513384758886474e+00,5.228930887474153799e+00
2.828798094197154445e+00,2.143521080936257039e+00
4.886227662593947585e+00,5.148187418877517629e+00
5.345048609980819876e+00,5.132955677480929957e+00
3.691687602138385760e+00,2.593358524668013754e+00
3.597560424725450012e+00,4.459517394284096881e+00
2.572550816553608399e+00,1.350908890944470642e+00
4.672147609509474719e+00,5.516144102355736045e+00
4.415984965642833160e+00,5.561028736531404171e+00
2.667970026063176459e+00,1.644356180756117114e+00
5.266380413467773636e+00,5.125847921053916956e+00
3.297694216071290985e+00,2.961474111923160901e+00
3.102892622717012827e+00,4.214124029613382838e+00
2.877416590085771109e+00,1.909131991421703756e+00
3.330579726623985160e+00,3.174124749822778035e+00
3.261145984483163840e+00,2.356714270326593308e+00
3.364376779216691649e+00,3.298764839580843322e+00
2.285285806152733024e+00,1.656571607234387011e+00
2.907403270445819921e+00,2.781128066875989902e+00
3.109448853967860416e+00,4.360994417926735700e+00
4.929556906941353844e+00,5.026567370451664907e+00
3.399540094323616479e+00,2.926032790040946630e+00
5.219972161000132616e+00,4.877908408033357901e+00
2.685274120055766378e+00,1.697808249346073106e+00
5.346117286962473791e+00,5.301486963459104196e+00
2.897004772990978694e+00,3.938500884081867159e+00
3.318780992273581809e+00,2.279112400261390725e+00
3.197008013138721072e+00,3.481355334669995916e+00
4.723056880069540497e+00,5.167835392267983607e+00
5.543962607524144381e+00,5.094804246632836708e+00
4.915130709363729977e+00,4.961098085293777160e+00
2.731786371839759919e+00,3.336533379608762839e+00
3.780237005194083011e+00,4.658751806707349452e+00
2.315590432406998911e+00,1.811833143221337705e+00
2.729267227996860168e+00,3.412062900468046944e+00
2.607978836980652027e+00,2.155604432792079361e+00
3.263739173132670146e+00,3.721957028836851755e+00
2.311411927791433119e+00,1.922328613209516757e+00
2.408071238549094328e+00,1.758571229323401930e+00
3.644753016868131468e+00,2.331039708732090432e+00
4.397984322460621875e+00,5.028616038206311423e+00
3.671045663421777405e+00,2.754017347638558544e+00
2.946460518902212833e+00,3.169001822381531497e+00
2.697634538103463431e+00,1.736219117722957117e+00
3.205541966099662243e+00,3.837000794122986225e+00
3.197860380393362512e+00,2.700801064371958660e+00
5.113620688183041274e+00,5.174912054361410441e+00
2.582243833666103772e+00,1.575104479147340308e+00
3.033264938289344848e+00,3.333063553619123542e+00
2.470702685060659931e+00,2.262641037535721988e+00
5.091949684525495456e+00,5.068611780574078907e+00
3.034965145877805082e+00,3.307781057167974215e+00
2.903328007879544259e+00,3.476929466457404416e+00
3.384372168456503349e+00,2.489020350674856275e+00
2.111839731679805432e+00,2.180970737322735609e+00
3.023969081729374953e+00,2.593944127368126740e+00
3.006276235927983986e+00,3.514063604456135970e+00
3.413947474923411107e+00,4.419524983662165063e+00
2.700570220509741048e+00,1.920278324376897272e+00
3.139464414276667892e+00,3.059189489634940085e+00
2.605040319715441921e+00,1.901116488311831665e+00
2.321756082662687515e+00,1.464897846832164729e+00
2.535802023046323850e+00,3.101185994303209181e+00
5.206820067152751363e+00,5.191420755403298060e+00
3.419123362132716171e+00,4.496195927711429619e+00
3.517206422989957559e+00,2.822840136856351823e+00
5.180756511018522303e+00,4.728580643865790023e+00
2.690865586096005124e+00,3.690996949700515728e+00
2.666919593899745422e+00,3.631154480699907872e+00
5.046992230847439309e+00,5.021625044173791075e+00
3.293301264210981572e+00,3.374245430940335133e+00
2.816490734298874532e+00,1.956463868962547537e+00
2.907886329063418707e+00,1.853967072123968052e+00
3.629202380112323656e+00,4.888750026078163557e+00
2.615613487329821130e+00,1.782748243410220645e+00
3.018703881596804806e+00,2.490773337025525613e+00
3.358720163933782032e+00,4.297937153938582000e+00
5.673623682486552688e+00,8.472264564988507551e-01
2.760370203764928920e+00,4.891079552744816539e+00
2.830489344488729131e+00,3.325754657496051703e+00
2.528861109880488289e+00,2.308597418066495432e+00
2.663241841566442503e+00,3.500753530241587974e+00
3.722845097356583643e+00,4.197608909670619504e+00
2.680592125906718248e+00,1.678804036913929876e+00
2.938251195380901404e+00,3.390345041611645627e+00
2.547408978450364181e+00,1.791044949992695701e+00
2.859704568767480026e+00,3.278643197808634557e+00
3.640690719017185106e+00,4.479504768288009586e+00
3.074234273231138737e+00,3.780979668303555918e+00
3.868308192312646554e+00,2.479516253051596841e+00
3.135782676840621175e+00,4.381956993206783224e+00
4.798120840397515074e+00,4.807046039868654752e+00
3.670202736720252545e+00,2.840475647143096083e+00
3.242842840816617223e+00,3.105760497146724752e+00
2.650935190790330687e+00,1.788182962248173080e+00
3.332394375675397757e+00,2.490683442129162817e+00
3.365174120034120975e+00,2.361870824396436586e+00
3.147080118532160409e+00,3.407460356751867536e+00
3.000210077145468723e+00,2.919439772690771484e+00
3.660476037237349711e+00,2.497946794511835211e+00
2.602554516391710315e+00,1.665085356978587949e+00
2.831962013421434055e+00,3.461451845953273931e+00
3.348604645363321808e+00,4.365920846792841203e+00
3.542684514266774443e+00,4.279085049405943586e+00
2.384141591657091830e+00,1.582830924100549375e+00
2.344780360912327666e+00,1.569224133086666084e+00
4.638647944541215651e+00,5.396513880484198111e+00
3.431324578390084312e+00,3.932890761864585638e+00
5.107467961990808547e+00,5.367550760514292918e+00
2.296601979149666128e+00,2.304937060257720383e+00
2.130995041038109772e+00,1.587048784843560378e+00
3.347782490575393677e+00,2.284924478712906826e+00
3.088600789170099059e+00,3.116964041724357148e+00
3.293604073163851176e+00,4.505164798243530555e+00
2.588669450748729783e+00,1.788245722576596863e+00
3.293892098577009264e+00,4.023929863508568516e+00
5.169479720244457788e+00,4.589351018132549420e+00
3.343353171762078357e+00,2.594994249845298473e+00
3.313548463965504620e+00,3.161755082996242194e+00
2.931259773452119077e+00,2.978476633040847865e+00
2.906867748689604181e+00,2.610714939604523277e+00
3.598190902283758597e+00,2.397863676539167876e+00
4.887573297544708595e+00,5.060457318344665723e+00
2.122025606863158220e+00,1.607430458778145610e+00
4.936386075111784066e+00,4.732046702490577239e+00
5.472449780608448222e+00,4.869914415844230682e+00
2.904338148949312970e+00,3.776365773150863525e+00
3.456401687371042808e+00,4.354083037800182687e+00
3.409761001244895340e+00,4.298940822940604534e+00
3.082697911961832293e+00,3.309552192181875796e+00
4.798208150282607498e+00,4.944525901157501124e+00
2.288645580285651349e+00,1.615673373633413235e+00
3.579227687809344527e+00,2.353863901067821285e+00
3.120458027087031905e+00,3.916010035436434666e+00
3.504780076565482183e+00,2.751927377680848608e+00
3.220015703769625759e+00,2.044538438332791586e+00
4.726935275181792129e+00,5.130570065251440326e+00
3.544639347668147256e+00,2.331423707839318737e+00
4.768323119829271484e+00,5.081572089045359952e+00
3.265963697471987004e+00,3.115192005932241770e+00
2.852811182857235561e+00,2.188831747042708109e+00
3.226621292174862710e+00,4.026243009986988142e+00
5.300849388136493978e+00,4.878932888846903460e+00
3.263481132334184576e+00,4.636853570148294246e+00
2.865777074011936154e+00,4.121468015896934567e+00
2.621051185205189427e+00,1.571114652283146285e+00
2.921747451257590722e+00,3.026289282245400170e+00
5.180569034882874568e+00,4.699822329547333588e+00
3.450790427720312081e+00,4.135120685778849392e+00
2.492012980389074706e+00,1.806833717896599412e+00
2.807776329913788338e+00,1.974406895012345897e+00
2.770435419785833631e+00,2.146548194516789465e+00
4.906196187807323028e+00,5.053731650551660515e+00
2.809585707874633798e+00,3.660455825757987558e+00
3.551125533918007449e+00,2.367243877410676323e+00
3.880911685241626330e+00,2.075077299804501951e+00
3.168005463241770681e+00,1.943163501798275128e+00
2.630153359556842485e+00,1.594067207894323657e+00
5.073721626607375690e+00,5.028008345520116329e+00
3.003725317575230314e+00,1.871044153757065009e+00
2.689298094214070289e+00,2.765743669032695085e+00
3.223272502521313587e+00,2.423970258475972361e+00
2.416160572366171877e+00,2.043915246204730085e+00
3.670811498783737470e+00,2.410132179516428774e+00
3.130423846322514247e+00,3.124986872541691163e+00
2.752858700569966288e+00,4.149891433666963891e+00
5.336761868095560857e+00,5.270038491873535236e+00
3.517179546514831667e+00,4.118038568883179096e+00
5.211214628608754396e+00,5.208473268469636430e+00
3.596747206042413936e+00,2.778265432458426609e+00
2.690952856531995341e+00,3.349368453428844816e+00
2.018959832483156358e+00,2.003446523408360491e+00
5.331980186507882635e+00,5.352812144641918124e+00
4.824296245020772922e+00,5.102501747608587657e+00
3.500064337204297438e+00,4.378418766434244880e+00
2.924736537053273633e+00,3.719227910437490348e+00
2.544875760322615310e+00,1.753797898441552983e+00
2.786736011894418663e+00,1.667682494013885020e+00
3.156843315076014900e+00,3.249323983812963501e+00
5.434829871895637154e+00,4.961267669648241174e+00
3.260776193985368110e+00,3.417639615481793403e+00
2.647319748221748981e+00,3.582291288844539956e+00
3.510240658094463395e+00,2.894811028465805069e+00
3.052207747637094570e+00,3.240333369434071464e+00
3.072721933362778213e+00,4.260794246919299866e+00
4.773900815664987363e+00,5.131638798981832394e+00
3.043685073583048961e+00,2.982428510269080846e+00
3.091836011834730336e+00,3.154624360617184653e+00
3.756060758670011435e+00,4.042051913509556726e+00
3.130329470049749041e+00,2.993906551903800839e+00
3.071063097239474793e+00,3.991732139783772837e+00
2.744280077089684688e+00,2.383389327270119651e+00
2.709362797702888681e+00,3.306483751613907174e+00
3.428721889129811906e+00,2.276806665001678276e+00
4.489642303617190855e+00,4.999577800447045917e+00
3.259491763018963706e+00,3.756328152730469050e+00
2.726738021237264942e+00,2.980061906126354909e+00
5.172064323387361107e+00,4.624461135614962970e+00
4.760598210669551911e+00,5.264628757753609278e+00
3.643046988646012618e+00,3.887150435073036370e+00
2.649711734633152904e+00,3.440753179998215838e+00
3.678032762826298097e+00,3.428828006220125957e+00
2.368529631868775631e+00,1.834047001593269277e+00
2.479918086861654825e+00,2.063591748024004691e+00
3.529175598533153213e+00,4.601696973288484926e+00
3.229555845211085519e+00,3.228639336998718523e+00
5.145951084743568771e+00,4.969635960706373368e+00
3.132234302211555743e+00,4.079015537065118657e+00
3.423470285203459973e+00,4.453335185470483459e+00
5.380914714248126174e+00,5.016867338247304353e+00
3.344255030818021446e+00,2.659892506782792321e+00
2.481082481885922952e+00,1.567699951046148676e+00
3.106565049710925397e+00,3.100603875149886335e+00
3.619875383751600229e+00,4.496270575723033680e+00
3.005786588887843003e+00,3.388549810183909550e+00
5.218015290441319287e+00,5.108821347597355178e+00
5.404287152589059673e+00,4.979751482688306474e+00
2.284265978722834767e+00,1.658746152534799068e+00
2.811096303685169495e+00,2.888808639263479972e+00
3.097615918295697046e+00,3.600973858160462893e+00
3.341509568528474805e+00,2.289403919835160561e+00
3.345884698564375093e+00,4.066931176145112126e+00
3.821726205749112815e+00,2.266973912154148785e+00
3.018418172782425746e+00,3.305180440614293502e+00
5.248317571677695526e+00,4.806352458319248733e+00
2.662320794075037966e+00,1.780080631815467607e+00
2.801407892095342689e+00,1.705296457975574942e+00
2.614443083261068779e+00,3.179458454314955773e+00
2.866918376760521525e+00,1.811301886833645458e+00
3.476610244126613125e+00,3.906097447013246793e+00
3.865292236054404640e+00,2.675280669680006884e+00
3.025115960923087322e+00,3.316781147272453101e+00
2.426298799204695378e+00,1.807440707797832280e+00
4.816910700802854883e+00,5.111658819503918316e+00
4.823073577616655783e+00,4.611137214843177290e+00
5.097933987367021302e+00,5.435167688813669962e+00
4.676449206891559740e+00,4.957664317009496280e+00
5.057601660350801609e+00,4.842324331707256846e+00
3.232961448483356648e+00,2.403676465429491760e+00
3.808114578195537003e+00,2.392968073059894785e+00
2.953823537367633367e+00,3.782075654127234454e+00
2.482079587627497919e+00,2.015258865837028068e+00
3.609856299414926362e+00,2.369732715552685942e+00
3.196617592642684524e+00,2.565958830728003459e+00
4.760050468886299235e+00,5.327383060540118898e+00
3.344834715472289499e+00,1.964519604609890280e+00
4.958930551132017861e+00,5.200862883473067910e+00
3.089656051633747680e+00,3.250514754900369230e+00
5.199687561196725483e+00,5.326276520626269217e+00
3.419398253726895653e+00,3.578894546081737627e+00
3.280626253279576687e+00,4.061768742409179289e+00
2.517011190457048908e+00,1.998522157947314914e+00
2.652831167646596544e+00,1.668461663653756810e+00
2.927871682592053659e+00,3.092646860835671863e+00
2.467491980276737884e+00,1.851941708764466288e-01
2.639778565695269030e+00,3.415448271999335095e+00
4.846131740580977620e+00,5.109274905733903083e+00
4.628126892264012859e+00,5.080343564333414719e+00
2.964229175848130282e+00,3.378734540490818450e+00
2.605207076801570487e+00,1.707962779962747257e+00
3.071703653413636381e+00,3.407572723393941239e+00
2.783174722409309965e+00,3.210090239219210329e+00
3.721931248150957217e+00,4.142974083999253487e+00
3.491165223767093817e+00,4.630939222160668223e+00
5.812713139855667954e+00,5.466109961896939318e+00
3.020738316900754228e+00,3.087378973215537226e+00
3.829712917362622981e+00,4.096269103901596154e+00
2.541039860193843758e+00,1.837082672473257627e+00
2.590002802382346925e+00,1.774917727563466219e+00
5.029177044065060720e+00,5.311805266006644821e+00
3.040799470881633937e+00,4.425291826033463494e+00
3.913410946073559771e+00,2.076603529113790980e+00
3.177156339243485839e+00,4.521419182780832990e+00
3.200650302893253141e+00,2.687160338768876500e+00
3.319473354391209607e+00,2.174215213404480096e+00
3.554129527013427658e+00,2.766737207727278491e+00
5.105098391228307442e+00,4.926150292116640017e+00
3.183280526654943987e+00,4.154327649309516701e+00
2.521426907803810291e+00,1.936046381170533737e+00
3.470694981330435080e+00,2.697028119451954531e+00
5.326670198229021658e+00,4.971587617770005352e+00
3.189191696917855090e+00,3.122831890352922191e+00
3.185120388151735149e+00,4.358123312624012868e+00
2.329614774279938683e+00,2.255278720230083689e+00
3.438422924025122729e+00,2.321395590475427984e+00
2.841776688251218985e+00,3.130087161475506807e+00
4.944425742086361986e+00,5.429991665833366454e+00
3.281430906563446825e+00,2.857037502082983682e+00
3.138332330786447688e+00,3.511927156811428752e+00
3.654298300675343114e+00,4.263796362218760017e+00
5.602205971038760168e+00,5.026626246686657140e+00
3.757459178685676804e+00,3.690333638841595487e+00
2.763744816582796915e+00,3.400700469889872846e+00
3.975725860666360134e+00,2.569774492370352714e+00
2.891535323465039387e+00,3.499981938646515633e+00
5.202044957212335063e+00,5.285880457563933987e+00
3.231407688434472014e+00,4.723328478060793145e+00
4.881467130513667207e+00,4.616790254049456976e+00
2.379407302630236920e+00,1.933003068478261532e+00
3.657091208188700371e+00,4.170379939953337889e+00
5.052925355622840620e+00,4.717222639742668200e+00
2.835658919640234643e+00,4.507073631009012260e+00
3.032044080375726924e+00,4.004162016278208114e+00
3.884982253291672905e+00,2.404726693580397257e+00
4.747160492906827400e+00,1.595881485795695554e+00
4.762250076166249180e+00,5.819637766903333898e+00
2.960620664135695357e+00,3.550860302209091213e+00
3.079107065020269207e+00,4.168587287456108292e+00
3.764780877891256150e+00,2.456487154892198266e+00
2.345138127007222906e+00,1.702117167321421265e+00
3.423882128771790878e+00,2.629724113887133896e+00
3.601074452925930203e+00,4.581847615026240383e+00
2.429975753339796096e+00,1.892104323110532560e+00
3.201068349115652634e+00,3.403199091254895059e+00
3.317239110237206745e+00,3.539118847073559948e+00
2.773724972110341191e+00,3.443023092113523198e+00
2.832642069316506195e+00,3.501411606151946465e+00
2.725045407899362448e+00,1.582792528889758854e+00
5.011933644327316806e+00,5.500350396029348943e+00
5.263106182750243001e+00,4.856721784294315114e+00
2.691615166827416417e+00,4.036984343298295030e+00
3.389017450980794433e+00,4.152847578548437113e+00
2.327772716680282628e+00,1.727848129187880000e+00
3.065224015383758438e+00,1.920575503626491320e+00
3.101613994251678275e+00,2.648673046426728295e+00
3.716840550697118939e+00,2.780229863770023346e+00
3.245062795549622070e+00,2.955586428599596527e+00
4.791834122193415091e+00,4.977410836149352313e+00
2.861029604770524593e+00,2.532116583239162111e+00
3.429501671858507184e+00,4.004707415795899728e+00
4.983246034498461263e+00,5.243392065276963443e+00
2.863822744325265290e+00,3.217144150775320455e+00
4.846603133461544033e+00,4.876661551927275795e+00
3.423217631336701761e+00,4.157593925278397329e+00
2.941148081595025943e+00,3.433001965901433028e+00
3.583562306429645350e+00,2.395492351054459235e+00
2.761762361720337733e+00,4.032210234056538667e+00
2.332623909415452168e+00,1.491200677551316245e+00
2.526619404687823867e+00,1.869900334884938786e+00
3.106148177542686906e+00,4.469009513703941394e+00
2.764125801753416489e+00,4.383170587021773201e+00
3.326072681631984551e+00,3.536170646035608822e+00
2.455364543023190738e+00,1.843598036247002803e+00
2.569873565387933212e+00,1.647347384787353430e+00
3.108303702993227891e+00,4.000714321394486461e+00
2.867198209528353026e+00,2.434453612769552411e+00
5.192726303698462331e+00,5.173256645688084632e+00
4.731820678771953226e+00,5.483601637595752365e+00
4.741540072512349546e+00,5.229265479859613208e+00
3.855094767498644881e+00,4.404299380305763734e+00
2.900137797009195495e+00,1.742596062259088585e+00
2.849892944180382415e+00,2.484252993851821412e+00
3.568119573789234167e+00,3.961058228966857442e+00
2.717675121242871583e+00,1.467238141740002000e+00
2.589026354170028021e+00,3.508990762636162497e+00
2.045105397949424031e+00,1.656828001820784602e+00
3.118373607968008443e+00,3.504001018929000288e+00
2.892136704986979279e+00,3.363849156777661165e+00
3.493112769098271730e+00,2.490758413447919040e+00
2.827743999850724332e+00,3.199140696213197188e+00
2.729291002697683766e+00,1.843745359925578642e+00
3.142252718626286967e+00,2.081950098349659939e+00
4.965425103347159030e+00,5.135256175488538410e+00
3.048807570070625861e+00,2.996030802184054931e+00
3.377897294207640400e+00,3.043852663870146191e+00
3.402717444741995223e+00,2.446633313064692672e+00
3.321590775601123813e+00,2.686714563512844656e+00
3.072220963987029929e+00,4.593479899482132645e+00
3.406522623874472799e+00,4.068708465435811661e+00
3.288355812288159985e+00,3.603001641793498244e+00
3.608361498966146996e+00,2.112606777859295626e+00
3.546486010628455254e+00,3.377099814058480476e+00
2.959504407799115722e+00,3.230060718486110538e+00
3.621297361956456129e+00,2.663077257140441301e+00
2.840189727890757077e+00,3.832022945399563341e+00
3.076633422733919154e+00,3.281658989411643468e+00
2.566538544367343189e+00,1.358547419926950051e+00
3.114125551464132169e+00,4.195418516911283646e+00
3.432048449909731680e+00,2.606408063284512355e+00
2.531321044650254759e+00,1.941118702947409735e+00
3.116334040734809463e+00,3.327534429686004103e+00
3.044359537986449649e+00,2.893105425032854949e+00
4.919534481306261142e+00,5.205356809702617937e+00
3.272857790648288745e+00,4.376416930993978660e+00
2.978418636013558718e+00,2.794403569729188685e+00
2.583093133431002553e+00,1.984987123793638508e+00
3.118079431821291436e+00,3.759448021484142366e+00
2.286413160493442120e+00,1.787917294340610530e+00
3.063057784400177841e+00,4.425813746139620974e+00
3.720715792713304548e+00,4.341895981411237670e+00
3.481359756582572906e+00,2.599278819900110893e+00
5.029528991711003982e+00,5.111208125989809226e+00
3.402799312917168972e+00,2.729614081890401778e+00
2.636021335981341362e+00,2.221278844637738281e+00
2.253037441681607245e+00,1.196662933992583611e+00
5.040015115462380457e+00,4.906068784234425273e+00
4.567118952254393349e+00,5.451667435983875265e+00
3.019649457447899366e+00,2.496661260539725369e+00
3.233073703648421837e+00,4.306699229800242001e+00
2.905099407374438503e+00,3.249733020630934277e+00
3.106730719714867028e+00,4.104856867471344373e+00
3.141743318625935810e+00,2.731781786443383986e+00
3.382955369429704984e+00,4.098844762405757791e+00
4.976508832784309000e+00,4.948037687809282659e+00
4.885106865360937967e+00,5.376131120717147382e+00
3.121303656259533987e+00,3.110802203946900324e+00
2.494382542363171140e+00,1.884625855724576082e+00
2.982221998460206969e+00,3.206689111264154235e+00
2.919384694042256978e+00,3.061677773588840967e+00
5.175524639989386166e+00,4.783415941296121687e+00
3.523950492066560081e+00,2.489711435284582386e+00
5.460190781162308937e+00,5.032856927860618335e+00
2.042799704524340232e+00,1.671935055641155188e+00
2.658762411350221289e+00,1.939193147607113810e+00
3.138468517809934966e+00,2.709943485780018868e+00
3.582752202072596592e+00,3.036381256435650045e+00
3.034499780728380003e+00,1.478438056989732408e+00
3.128917434471517378e+00,3.197276911754835194e+00
2.945603526731953803e+00,4.417998925580924663e+00
3.098729448436101208e+00,3.265072242062045937e+00
2.924784847843055591e+00,3.668370130823467079e+00
2.849001114140469415e+00,3.342973147831973080e+00
3.739751215930476214e+00,4.211881131708558712e+00
3.030211489941067260e+00,3.485069903449471873e+00
3.525468575843516472e+00,2.440550327039128220e+00
4.826572503959325466e+00,5.395258885110291835e+00
3.150766062144951807e+00,3.610966141725926892e+00
3.129245687871903492e+00,3.242405343178467181e+00
5.062197353525319521e+00,4.916527800345068755e+00
3.319926757683271390e+00,3.642414124648848617e+00
5.103397774046768198e+00,5.061477110439874139e+00
4.964354513502213351e+00,4.814850205650098580e+00
3.293704724831132857e+00,4.136657356518226081e+00
2.140142431632239273e+00,1.341565766727653042e+00
3.045093036381985030e+00,3.094028485091105285e+00
3.658572882042402163e+00,4.000879402262252249e+00
3.256774864737619346e+00,3.540381203991167069e+00
5.231200638017628357e+00,4.879377032805495951e+00
3.088248349097042933e+00,3.896545039408425559e+00
2.450569520738651974e+00,1.634469029621561820e+00
5.138373725040090712e+00,5.290782259788302966e+00
3.069439924247170826e+00,1.750729341001368233e+00
5.472885838891694554e+00,5.350781310715980510e+00
2.918092415679296447e+00,3.483179681250363480e+00
3.185964640992861252e+00,3.263520136521716797e+00
3.846795593538144598e+00,2.379460093533575460e+00
4.864260255288452406e+00,5.122447413273042649e+00
3.391634503226187203e+00,2.468851905495442534e+00
2.968118060545569481e+00,3.493538113260429068e+00
2.697857474392952426e+00,2.032657280640576491e+00
2.485651648374747946e+00,1.347680566156596260e+00
3.429237304710908152e+00,2.172391381835556246e+00
3.408466084729787404e+00,4.423281494788725787e+00
2.742852331302791935e+00,2.051689417732182719e+00
2.858052238435802916e+00,2.753585703727566614e+00
2.255301682954778730e+00,1.599981191239413514e+00
3.182464004650713996e+00,3.271952441090987485e+00
5.052618531569367910e+00,4.851249776676833214e+00
4.584157640243475385e+00,4.950213466226744963e+00
3.764711637863019433e+00,3.641709572739814327e+00
3.467810148306814444e+00,4.205850405445635154e+00
2.616593468513380927e+00,1.816017508060178587e+00
3.597229372331073982e+00,2.386351782154222168e+00
5.238486886510394847e+00,4.882368536826598771e+00
5.110277739079976733e+00,4.884736947831954446e+00
4.689366515706740124e+00,5.032826895286997448e+00
5.155876085321593472e+00,5.101284191043220062e+00
3.296448772565258256e+00,4.046355417682512723e+00
4.743176147337444526e+00,5.105373528853550447e+00
3.608599294798764845e+00,2.766745949747352107e+00
3.333673148354752591e+00,3.098985708391515104e+00
2.996252221378141734e+00,3.559117268019060365e+00
3.248916314241457659e+00,3.521684855636309397e+00
3.391479495265432575e+00,3.921395293822304229e+00
3.344215252151059303e+00,2.360895557112038468e+00
5.328203642498007930e+00,4.787842932151852082e+00
2.961587100357045088e+00,2.866563913018807863e+00
4.614337422589064985e+00,5.071102214432397837e+00
3.282424409056796666e+00,2.472684300663396506e+00
3.539149735770771965e+00,2.514255124395476937e+00
3.372599252342205034e+00,3.974157559182030841e+00
3.167970020071879667e+00,3.352021963808532679e+00
3.621018215573519328e+00,4.287340015381075453e+00
4.777447714398824985e+00,4.962432201630155859e+00
3.495516180334484080e+00,2.564746060781227133e+00
3.442294556854589516e+00,2.772422006243813186e+00
2.475735181191988321e+00,1.484598452636216370e+00
2.359867300729912021e+00,1.819252007524928105e+00
5.060363297371292646e+00,4.649917959271621548e+00
2.430604750361022859e+00,1.512693145488498647e+00
3.441610204915061200e+00,4.441546270268335483e+00
3.351076921955687293e+00,3.595479318965803195e+00
3.520593608981060996e+00,2.621981647878326882e+00
2.797808473082373126e+00,2.712789263249984373e+00
3.456010463370158270e+00,4.198936140184779120e+00
3.118402897503242066e+00,3.231783584364820605e+00
3.165807711808878544e+00,3.671676717810246959e+00
3.738449937067986006e+00,3.969696119787962996e+00
5.023838802923145330e+00,5.116577397971359353e+00
3.618608081974739488e+00,2.099104087662258866e+00
2.481269113360290213e+00,1.971947489633200545e+00
2.265107675572616497e+00,1.683673687620184989e+00
3.288682202922998066e+00,2.487711801332243677e+00
5.090196964050352157e+00,5.606015043560625521e+00
3.382919151968381666e+00,3.350521621001545380e+00
3.104447257614795674e+00,3.872602549218490342e+00
2.221570064425654412e+00,1.945060302024864907e+00
2.770648898818895312e+00,2.957135672145246641e+00
3.101596721206056895e+00,3.911898967509757963e+00
5.135418255905483065e+00,5.000291120337641004e+00
3.164945243171432665e+00,3.923878831796978606e+00
3.130058967143678039e+00,3.601305211440429144e+00
3.506662110692882806e+00,4.969668123898337342e+00
3.248305398047563575e+00,3.157149231003283596e+00
3.344644035734397391e+00,2.794978901612348743e+00
2.365853127339117457e+00,2.008623412186353097e+00
